2025-04-06 16:43:38,280 - INFO - Created a socket
2025-04-06 16:43:38,281 - INFO - Created a socket
2025-04-06 16:43:41,431 - INFO - ego_x:118.81697930000001,ego_y:31.892351099999985
2025-04-06 16:43:41,432 - INFO - ego_x:118.81697930000001,ego_y:31.892351099999985
2025-04-06 16:43:41,433 - INFO - trun angle: 65.26684899053839, filter angle: 4.351123266035893
2025-04-06 16:43:41,438 - INFO - ego_x:118.81697930000001,ego_y:31.892351099999985
2025-04-06 16:43:41,439 - INFO - ego_x:118.81697930000001,ego_y:31.892351099999985
2025-04-06 16:43:41,439 - INFO - ego_x:118.81697930000001,ego_y:31.892351099999985
2025-04-06 16:43:41,440 - INFO - trun angle: 65.34594819053841, filter angle: 8.417444927669395
2025-04-06 16:43:41,449 - INFO - ego_x:118.81697930000001,ego_y:31.892351099999985
2025-04-06 16:43:41,450 - INFO - ego_x:118.81697930000001,ego_y:31.892351099999985
2025-04-06 16:43:41,451 - INFO - trun angle: 65.34594819053841, filter angle: 12.212678478527327
2025-04-06 16:43:41,458 - INFO - ego_x:118.81697930000001,ego_y:31.892351099999985
2025-04-06 16:43:41,459 - INFO - ego_x:118.81697930000001,ego_y:31.892351099999985
2025-04-06 16:43:41,460 - INFO - ego_x:118.81697930000001,ego_y:31.892351099999985
2025-04-06 16:43:41,461 - INFO - trun angle: 65.34594819053841, filter angle: 15.754896459328068
2025-04-06 16:43:41,468 - INFO - ego_x:118.81697930000001,ego_y:31.892351099999985
2025-04-06 16:43:41,469 - INFO - ego_x:118.81697930000001,ego_y:31.892351099999985
2025-04-06 16:43:41,470 - INFO - trun angle: 65.26684899053839, filter angle: 19.05569329474209
2025-04-06 16:43:41,478 - INFO - ego_x:118.81697930000001,ego_y:31.892351099999985
2025-04-06 16:43:41,479 - INFO - ego_x:118.81697930000001,ego_y:31.892351099999985
2025-04-06 16:43:41,479 - INFO - ego_x:118.81697930000001,ego_y:31.892351099999985
2025-04-06 16:43:41,480 - INFO - trun angle: 65.34594819053841, filter angle: 22.14171028779518
2025-04-06 16:43:41,488 - INFO - ego_x:118.81697930000001,ego_y:31.892351099999985
2025-04-06 16:43:41,488 - INFO - ego_x:118.81697930000001,ego_y:31.892351099999985
2025-04-06 16:43:41,489 - INFO - trun angle: 65.26684899053839, filter angle: 25.016719534644725
2025-04-06 16:43:41,497 - INFO - ego_x:118.81697930000001,ego_y:31.892351099999985
