2025-04-07 16:41:10,870 - INFO - Created a socket
2025-04-07 16:41:10,872 - INFO - Created a socket
2025-04-07 16:41:10,913 - INFO - ego_x:118.81695079999997,ego_y:31.89229709999998
2025-04-07 16:41:10,914 - INFO - ego_x:118.81695079999997,ego_y:31.8922972
2025-04-07 16:41:10,920 - INFO - ego_x:118.81695079999997,ego_y:31.8922972
2025-04-07 16:41:10,920 - INFO - ego_x:118.81695079999997,ego_y:31.8922972
2025-04-07 16:41:10,921 - INFO - ego_x:118.81695079999997,ego_y:31.8922972
2025-04-07 16:41:10,930 - INFO - ego_x:118.81695079999997,ego_y:31.892297299999996
2025-04-07 16:41:10,934 - INFO - ego_x:118.81695079999997,ego_y:31.892297299999996
2025-04-07 16:41:10,951 - INFO - ego_x:118.81695079999997,ego_y:31.892297299999996
2025-04-07 16:41:10,959 - INFO - ego_x:118.81695079999997,ego_y:31.892297299999996
2025-04-07 16:41:10,965 - INFO - ego_x:118.81695079999997,ego_y:31.892297299999996
2025-04-07 16:41:10,976 - INFO - ego_x:118.81695079999997,ego_y:31.89229739999999
2025-04-07 16:41:10,984 - INFO - ego_x:118.81695079999997,ego_y:31.89229739999999
2025-04-07 16:41:11,007 - INFO - ego_x:118.81695079999997,ego_y:31.89229739999999
2025-04-07 16:41:11,008 - INFO - ego_x:118.81695079999997,ego_y:31.89229739999999
2025-04-07 16:41:11,015 - INFO - ego_x:118.81695079999997,ego_y:31.892297499999984
2025-04-07 16:41:11,017 - INFO - trun angle: 28.66016632527526, filter angle: 1.9106777550183507
2025-04-07 16:41:11,027 - INFO - ego_x:118.81695079999997,ego_y:31.892297499999984
2025-04-07 16:41:11,035 - INFO - ego_x:118.81695079999997,ego_y:31.892297499999984
2025-04-07 16:41:11,045 - INFO - trun angle: 28.73926552527528, filter angle: 3.6992502730354797
2025-04-07 16:41:11,054 - INFO - ego_x:118.81695079999997,ego_y:31.892297499999984
2025-04-07 16:41:11,056 - INFO - ego_x:118.81695079999997,ego_y:31.892297499999984
2025-04-07 16:41:11,065 - INFO - ego_x:118.81695079999997,ego_y:31.892297599999978
2025-04-07 16:41:11,065 - INFO - trun angle: 28.737075013837785, filter angle: 5.368438589088967
2025-04-07 16:41:11,085 - INFO - ego_x:118.81695079999997,ego_y:31.892297599999978
2025-04-07 16:41:11,086 - INFO - ego_x:118.81695079999997,ego_y:31.8922977
2025-04-07 16:41:11,095 - INFO - trun angle: 28.734876734069623, filter angle: 6.926201132087678
2025-04-07 16:41:11,106 - INFO - ego_x:118.81695079999997,ego_y:31.8922977
2025-04-07 16:41:11,110 - INFO - ego_x:118.81695079999997,ego_y:31.892297799999994
