2025-04-07 14:36:33,194 - INFO - Created a socket
2025-04-07 14:36:33,195 - INFO - Created a socket
2025-04-07 14:36:35,551 - INFO - ego_x:118.81695680000001,ego_y:31.89243429999999
2025-04-07 14:36:35,552 - INFO - ego_x:118.81695680000001,ego_y:31.89243429999999
2025-04-07 14:36:35,560 - INFO - ego_x:118.81695680000001,ego_y:31.89243429999999
2025-04-07 14:36:35,561 - INFO - ego_x:118.81695680000001,ego_y:31.89243429999999
2025-04-07 14:36:35,561 - INFO - ego_x:118.81695680000001,ego_y:31.89243429999999
2025-04-07 14:36:35,570 - INFO - ego_x:118.81695680000001,ego_y:31.89243429999999
2025-04-07 14:36:35,571 - INFO - ego_x:118.81695680000001,ego_y:31.89243429999999
2025-04-07 14:36:35,580 - INFO - ego_x:118.81695680000001,ego_y:31.89243429999999
2025-04-07 14:36:35,581 - INFO - ego_x:118.81695680000001,ego_y:31.89243429999999
2025-04-07 14:36:35,581 - INFO - ego_x:118.81695680000001,ego_y:31.89243429999999
2025-04-07 14:36:35,591 - INFO - ego_x:118.81695680000001,ego_y:31.89243429999999
2025-04-07 14:36:35,591 - INFO - ego_x:118.81695680000001,ego_y:31.89243429999999
2025-04-07 14:36:35,600 - INFO - ego_x:118.81695680000001,ego_y:31.89243429999999
2025-04-07 14:36:35,601 - INFO - ego_x:118.81695680000001,ego_y:31.89243429999999
2025-04-07 14:36:35,601 - INFO - ego_x:118.81695680000001,ego_y:31.89243429999999
2025-04-07 14:36:35,610 - INFO - ego_x:118.81695680000001,ego_y:31.89243429999999
2025-04-07 14:36:35,611 - INFO - ego_x:118.81695680000001,ego_y:31.89243429999999
2025-04-07 14:36:35,620 - INFO - ego_x:118.81695680000001,ego_y:31.89243429999999
2025-04-07 14:36:35,621 - INFO - ego_x:118.81695680000001,ego_y:31.89243429999999
2025-04-07 14:36:35,621 - INFO - ego_x:118.81695680000001,ego_y:31.89243429999999
2025-04-07 14:36:35,630 - INFO - ego_x:118.81695680000001,ego_y:31.89243429999999
2025-04-07 14:36:35,631 - INFO - ego_x:118.81695680000001,ego_y:31.89243429999999
2025-04-07 14:36:35,640 - INFO - ego_x:118.81695680000001,ego_y:31.89243429999999
2025-04-07 14:36:35,641 - INFO - ego_x:118.81695680000001,ego_y:31.89243429999999
2025-04-07 14:36:35,641 - INFO - ego_x:118.81695680000001,ego_y:31.89243429999999
