2025-04-07 15:13:28,792 - INFO - Created a socket
2025-04-07 15:13:28,793 - INFO - Created a socket
2025-04-07 15:14:06,127 - INFO - ego_x:118.81695559999997,ego_y:31.892513999999977
2025-04-07 15:14:06,127 - INFO - ego_x:118.81695559999997,ego_y:31.892513999999977
2025-04-07 15:14:06,128 - INFO - trun angle: -7.77567587812955, filter angle: -0.5183783918753033
2025-04-07 15:14:06,136 - INFO - ego_x:118.81695559999997,ego_y:31.892513999999977
2025-04-07 15:14:06,137 - INFO - ego_x:118.81695559999997,ego_y:31.892513999999977
2025-04-07 15:14:06,137 - INFO - ego_x:118.81695559999997,ego_y:31.892513999999977
2025-04-07 15:14:06,138 - INFO - trun angle: -7.77567587812955, filter angle: -1.0021982242922531
2025-04-07 15:14:06,146 - INFO - ego_x:118.81695559999997,ego_y:31.892513999999977
2025-04-07 15:14:06,147 - INFO - ego_x:118.81695559999997,ego_y:31.892513999999977
2025-04-07 15:14:06,147 - INFO - trun angle: -7.77567587812955, filter angle: -1.4537634012147396
2025-04-07 15:14:06,157 - INFO - ego_x:118.81695559999997,ego_y:31.892513999999977
2025-04-07 15:14:06,157 - INFO - ego_x:118.81695559999997,ego_y:31.892513999999977
2025-04-07 15:14:06,158 - INFO - ego_x:118.81695559999997,ego_y:31.892513999999977
2025-04-07 15:14:06,158 - INFO - trun angle: -7.77567587812955, filter angle: -1.8752242330090603
2025-04-07 15:14:06,167 - INFO - ego_x:118.81695559999997,ego_y:31.892513999999977
2025-04-07 15:14:06,167 - INFO - ego_x:118.81695559999997,ego_y:31.892513999999977
2025-04-07 15:14:06,168 - INFO - trun angle: -7.77567587812955, filter angle: -2.268587676017093
2025-04-07 15:14:06,176 - INFO - ego_x:118.81695559999997,ego_y:31.892513999999977
2025-04-07 15:14:06,177 - INFO - ego_x:118.81695559999997,ego_y:31.892513999999977
2025-04-07 15:14:06,177 - INFO - ego_x:118.81695559999997,ego_y:31.892513999999977
2025-04-07 15:14:06,177 - INFO - trun angle: -7.77567587812955, filter angle: -2.635726889491257
2025-04-07 15:14:06,186 - INFO - ego_x:118.81695559999997,ego_y:31.892513999999977
2025-04-07 15:14:06,187 - INFO - ego_x:118.81695559999997,ego_y:31.892513999999977
2025-04-07 15:14:06,187 - INFO - trun angle: -7.77567587812955, filter angle: -2.978390155400476
2025-04-07 15:14:06,196 - INFO - ego_x:118.81695559999997,ego_y:31.892513999999977
2025-04-07 15:14:06,196 - INFO - ego_x:118.81695559999997,ego_y:31.892513999999977
2025-04-07 15:14:06,197 - INFO - ego_x:118.81695559999997,ego_y:31.892513999999977
2025-04-07 15:14:06,197 - INFO - trun angle: -7.77567587812955, filter angle: -3.2982092035824144
2025-04-07 15:14:06,207 - INFO - ego_x:118.81695559999997,ego_y:31.892513999999977
2025-04-07 15:14:06,207 - INFO - ego_x:118.81695559999997,ego_y:31.892513999999977
2025-04-07 15:14:06,208 - INFO - trun angle: -7.77567587812955, filter angle: -3.596706981885556
2025-04-07 15:14:06,217 - INFO - ego_x:118.81695559999997,ego_y:31.892513999999977
2025-04-07 15:14:06,217 - INFO - ego_x:118.81695559999997,ego_y:31.892513999999977
2025-04-07 15:14:06,218 - INFO - ego_x:118.81695559999997,ego_y:31.892513999999977
2025-04-07 15:14:06,218 - INFO - trun angle: -7.77567587812955, filter angle: -3.8753049083018225
2025-04-07 15:14:06,226 - INFO - ego_x:118.81695559999997,ego_y:31.892513999999977
2025-04-07 15:14:06,227 - INFO - ego_x:118.81695559999997,ego_y:31.892513999999977
2025-04-07 15:14:06,227 - INFO - trun angle: -7.77567587812955, filter angle: -4.135329639623671
2025-04-07 15:14:06,236 - INFO - ego_x:118.81695559999997,ego_y:31.892513999999977
2025-04-07 15:14:06,237 - INFO - ego_x:118.81695559999997,ego_y:31.892513999999977
2025-04-07 15:14:06,237 - INFO - ego_x:118.81695559999997,ego_y:31.892513999999977
2025-04-07 15:14:06,237 - INFO - trun angle: -7.77567587812955, filter angle: -4.378019388857396
2025-04-07 15:14:06,246 - INFO - ego_x:118.81695559999997,ego_y:31.892513999999977
2025-04-07 15:14:06,247 - INFO - ego_x:118.81695559999997,ego_y:31.892513999999977
2025-04-07 15:14:06,247 - INFO - trun angle: -7.77567587812955, filter angle: -4.6045298214755395
2025-04-07 15:14:06,256 - INFO - ego_x:118.81695559999997,ego_y:31.892513999999977
2025-04-07 15:14:06,257 - INFO - ego_x:118.81695559999997,ego_y:31.892513999999977
2025-04-07 15:14:06,257 - INFO - ego_x:118.81695559999997,ego_y:31.892513999999977
2025-04-07 15:14:06,258 - INFO - trun angle: -7.77567587812955, filter angle: -4.815939558585807
2025-04-07 15:14:06,266 - INFO - ego_x:118.81695559999997,ego_y:31.892513999999977
2025-04-07 15:14:06,267 - INFO - ego_x:118.81695559999997,ego_y:31.892513999999977
2025-04-07 15:14:06,267 - INFO - ego_x:118.81695559999997,ego_y:31.892513999999977
