2025-04-07 15:23:03,133 - INFO - Created a socket
2025-04-07 15:23:03,134 - INFO - Created a socket
2025-04-07 15:23:03,190 - INFO - ego_x:118.81697659999998,ego_y:31.892237199999983
2025-04-07 15:23:03,190 - INFO - ego_x:118.81697659999998,ego_y:31.892237199999983
2025-04-07 15:23:03,199 - INFO - ego_x:118.81697659999998,ego_y:31.892237199999983
2025-04-07 15:23:03,199 - INFO - ego_x:118.81697659999998,ego_y:31.892237199999983
2025-04-07 15:23:03,200 - INFO - ego_x:118.81697659999998,ego_y:31.892237199999983
2025-04-07 15:23:03,209 - INFO - ego_x:118.81697659999998,ego_y:31.892237199999983
2025-04-07 15:23:03,210 - INFO - ego_x:118.81697659999998,ego_y:31.892237199999983
2025-04-07 15:23:03,219 - INFO - ego_x:118.81697659999998,ego_y:31.892237199999983
2025-04-07 15:23:03,219 - INFO - ego_x:118.81697659999998,ego_y:31.892237199999983
2025-04-07 15:23:03,229 - INFO - ego_x:118.81697659999998,ego_y:31.892237199999983
2025-04-07 15:23:03,239 - INFO - ego_x:118.81697659999998,ego_y:31.892237199999983
2025-04-07 15:23:03,250 - INFO - ego_x:118.81697659999998,ego_y:31.892237199999983
2025-04-07 15:23:03,263 - INFO - ego_x:118.81697659999998,ego_y:31.892237199999983
2025-04-07 15:23:03,274 - INFO - ego_x:118.81697659999998,ego_y:31.892237199999983
2025-04-07 15:23:03,279 - INFO - ego_x:118.81697659999998,ego_y:31.892237199999983
2025-04-07 15:23:03,289 - INFO - ego_x:118.81697659999998,ego_y:31.892237199999983
2025-04-07 15:23:03,299 - INFO - ego_x:118.81697659999998,ego_y:31.892237199999983
2025-04-07 15:23:03,312 - INFO - ego_x:118.81697659999998,ego_y:31.892237199999983
2025-04-07 15:23:03,319 - INFO - ego_x:118.81697659999998,ego_y:31.892237199999983
2025-04-07 15:23:03,329 - INFO - ego_x:118.81697659999998,ego_y:31.892237199999983
2025-04-07 15:23:03,339 - INFO - ego_x:118.81697659999998,ego_y:31.892237199999983
2025-04-07 15:23:03,350 - INFO - ego_x:118.81697659999998,ego_y:31.892237199999983
2025-04-07 15:23:03,363 - INFO - ego_x:118.81697659999998,ego_y:31.892237199999983
2025-04-07 15:23:03,369 - INFO - ego_x:118.81697659999998,ego_y:31.892237199999983
2025-04-07 15:23:03,379 - INFO - ego_x:118.81697659999998,ego_y:31.892237199999983
2025-04-07 15:23:03,389 - INFO - ego_x:118.81697659999998,ego_y:31.892237199999983
2025-04-07 15:23:03,399 - INFO - ego_x:118.81697659999998,ego_y:31.892237199999983
2025-04-07 15:23:03,412 - INFO - ego_x:118.81697659999998,ego_y:31.892237199999983
2025-04-07 15:23:03,419 - INFO - ego_x:118.81697659999998,ego_y:31.892237199999983
2025-04-07 15:23:03,429 - INFO - ego_x:118.81697659999998,ego_y:31.892237199999983
2025-04-07 15:23:03,439 - INFO - ego_x:118.81697659999998,ego_y:31.892237199999983
2025-04-07 15:23:03,450 - INFO - ego_x:118.81697659999998,ego_y:31.892237199999983
2025-04-07 15:23:03,463 - INFO - ego_x:118.81697659999998,ego_y:31.892237199999983
2025-04-07 15:23:03,474 - INFO - ego_x:118.81697659999998,ego_y:31.892237199999983
2025-04-07 15:23:03,479 - INFO - ego_x:118.81697659999998,ego_y:31.892237199999983
2025-04-07 15:23:03,489 - INFO - ego_x:118.81697659999998,ego_y:31.892237199999983
2025-04-07 15:23:03,499 - INFO - ego_x:118.81697659999998,ego_y:31.892237199999983
2025-04-07 15:23:03,512 - INFO - ego_x:118.81697659999998,ego_y:31.892237199999983
