2025-04-07 15:16:55,168 - INFO - Created a socket
2025-04-07 15:16:55,170 - INFO - Created a socket
2025-04-07 15:16:59,037 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,037 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,038 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,038 - INFO - trun angle: 5.750843381478444, filter angle: 0.3833895587652296
2025-04-07 15:16:59,048 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,049 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,049 - INFO - trun angle: 5.750843381478444, filter angle: 0.7412198136127773
2025-04-07 15:16:59,057 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,058 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,058 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,059 - INFO - trun angle: 5.750843381478444, filter angle: 1.075194718137155
2025-04-07 15:16:59,067 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,067 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,068 - INFO - trun angle: 5.750843381478444, filter angle: 1.3869046290265743
2025-04-07 15:16:59,077 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,077 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,078 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,078 - INFO - trun angle: 5.750843381478444, filter angle: 1.6778338791900322
2025-04-07 15:16:59,087 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,087 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,088 - INFO - trun angle: 5.750843381478444, filter angle: 1.9493678460092596
2025-04-07 15:16:59,097 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,097 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,098 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,098 - INFO - trun angle: 5.750843381478444, filter angle: 2.2027995483738723
2025-04-07 15:16:59,107 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,108 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,108 - INFO - trun angle: 5.750843381478444, filter angle: 2.439335803914177
2025-04-07 15:16:59,117 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,117 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,118 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,118 - INFO - trun angle: 5.750843381478444, filter angle: 2.660102975751795
2025-04-07 15:16:59,127 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,127 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,128 - INFO - trun angle: 5.750843381478444, filter angle: 2.8661523361335717
2025-04-07 15:16:59,136 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,137 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,137 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,138 - INFO - trun angle: 5.750843381478444, filter angle: 3.0584650724898963
2025-04-07 15:16:59,147 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,147 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,148 - INFO - trun angle: 5.750843381478444, filter angle: 3.2379569597558
2025-04-07 15:16:59,157 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,158 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,158 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,159 - INFO - trun angle: 5.750843381478444, filter angle: 3.405482721203976
2025-04-07 15:16:59,167 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,168 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,168 - INFO - trun angle: 5.750843381478444, filter angle: 3.561840098555608
2025-04-07 15:16:59,177 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,177 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,177 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,178 - INFO - trun angle: 5.750843381478444, filter angle: 3.7077736507504637
2025-04-07 15:16:59,187 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,187 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,188 - INFO - trun angle: 5.750843381478444, filter angle: 3.843978299465663
2025-04-07 15:16:59,197 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,197 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,198 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,198 - INFO - trun angle: 5.750843381478444, filter angle: 3.9711026382665153
2025-04-07 15:16:59,207 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,207 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,208 - INFO - trun angle: 5.750843381478444, filter angle: 4.08975202114731
2025-04-07 15:16:59,217 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,217 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,218 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,218 - INFO - trun angle: 5.750843381478444, filter angle: 4.200491445169386
2025-04-07 15:16:59,227 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,228 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,228 - INFO - trun angle: 5.750843381478444, filter angle: 4.303848240923323
2025-04-07 15:16:59,238 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,239 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,239 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,239 - INFO - trun angle: 5.750843381478444, filter angle: 4.400314583626997
2025-04-07 15:16:59,247 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,247 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,248 - INFO - trun angle: 5.750843381478444, filter angle: 4.490349836817094
2025-04-07 15:16:59,257 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,258 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,260 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,261 - INFO - trun angle: 5.750843381478444, filter angle: 4.574382739794518
2025-04-07 15:16:59,274 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,279 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,289 - INFO - trun angle: 5.750843381478444, filter angle: 4.652813449240114
2025-04-07 15:16:59,293 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,299 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,309 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,310 - INFO - trun angle: 5.750843381478444, filter angle: 4.726015444722669
2025-04-07 15:16:59,319 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,329 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,339 - INFO - trun angle: 5.750843381478444, filter angle: 4.794337307173055
2025-04-07 15:16:59,343 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,349 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,359 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,360 - INFO - trun angle: 5.750843381478444, filter angle: 4.858104378793414
2025-04-07 15:16:59,369 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,379 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,389 - INFO - trun angle: 5.750843381478444, filter angle: 4.91762031230575
2025-04-07 15:16:59,393 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,399 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,409 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,410 - INFO - trun angle: 5.750843381478444, filter angle: 4.973168516917264
2025-04-07 15:16:59,419 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,429 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,439 - INFO - trun angle: 5.750843381478444, filter angle: 5.0250135078880085
2025-04-07 15:16:59,444 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,450 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,460 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,461 - INFO - trun angle: 5.750843381478444, filter angle: 5.073402166127371
2025-04-07 15:16:59,474 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,479 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,489 - INFO - trun angle: 5.750843381478444, filter angle: 5.118564913817443
2025-04-07 15:16:59,492 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,499 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,509 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,510 - INFO - trun angle: 5.750843381478444, filter angle: 5.160716811661511
2025-04-07 15:16:59,519 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,529 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,539 - INFO - trun angle: 5.750843381478444, filter angle: 5.200058582982639
2025-04-07 15:16:59,544 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,550 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,559 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,560 - INFO - trun angle: 5.750843381478444, filter angle: 5.2367775695490275
2025-04-07 15:16:59,569 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,579 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,589 - INFO - trun angle: 5.750843381478444, filter angle: 5.271048623677655
2025-04-07 15:16:59,592 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,599 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,609 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,610 - INFO - trun angle: 5.750843381478444, filter angle: 5.303034940864374
2025-04-07 15:16:59,619 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,629 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,639 - INFO - trun angle: 5.750843381478444, filter angle: 5.332888836905312
2025-04-07 15:16:59,644 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,650 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,660 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,661 - INFO - trun angle: 5.750843381478444, filter angle: 5.360752473210187
2025-04-07 15:16:59,674 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,679 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,689 - INFO - trun angle: 5.750843381478444, filter angle: 5.386758533761405
2025-04-07 15:16:59,693 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,699 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,709 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,710 - INFO - trun angle: 5.750843381478444, filter angle: 5.411030856942541
2025-04-07 15:16:59,719 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,729 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,739 - INFO - trun angle: 5.750843381478444, filter angle: 5.433685025244935
2025-04-07 15:16:59,743 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,750 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,759 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,760 - INFO - trun angle: 5.750843381478444, filter angle: 5.454828915660501
2025-04-07 15:16:59,769 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,779 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,789 - INFO - trun angle: 5.750843381478444, filter angle: 5.474563213381698
2025-04-07 15:16:59,792 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,799 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,809 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,810 - INFO - trun angle: 5.750843381478444, filter angle: 5.492981891254814
2025-04-07 15:16:59,819 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,829 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,839 - INFO - trun angle: 5.750843381478444, filter angle: 5.510172657269723
2025-04-07 15:16:59,842 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,849 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,860 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,861 - INFO - trun angle: 5.750843381478444, filter angle: 5.526217372216972
2025-04-07 15:16:59,874 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,879 - INFO - ego_x:118.81696679999999,ego_y:31.892217999999986
2025-04-07 15:16:59,889 - INFO - trun angle: 5.750843381478444, filter angle: 5.54119243950107
