2025-04-07 14:48:34,499 - INFO - Created a socket
2025-04-07 14:48:34,500 - INFO - Created a socket
2025-04-07 14:48:58,899 - INFO - ego_x:118.81707940000001,ego_y:31.892585499999996
2025-04-07 14:48:58,899 - INFO - ego_x:118.81707940000001,ego_y:31.892585499999996
2025-04-07 14:48:58,909 - INFO - ego_x:118.81707940000001,ego_y:31.892585499999996
2025-04-07 14:48:58,909 - INFO - ego_x:118.81707940000001,ego_y:31.892585499999996
2025-04-07 14:48:58,910 - INFO - ego_x:118.81707940000001,ego_y:31.892585499999996
2025-04-07 14:48:58,919 - INFO - ego_x:118.81707940000001,ego_y:31.892585499999996
2025-04-07 14:48:58,919 - INFO - ego_x:118.81707940000001,ego_y:31.892585499999996
2025-04-07 14:48:58,929 - INFO - ego_x:118.81707940000001,ego_y:31.892585499999996
2025-04-07 14:48:58,929 - INFO - ego_x:118.81707940000001,ego_y:31.892585499999996
2025-04-07 14:48:58,929 - INFO - ego_x:118.81707940000001,ego_y:31.892585499999996
2025-04-07 14:48:58,939 - INFO - ego_x:118.81707940000001,ego_y:31.892585499999996
2025-04-07 14:48:58,939 - INFO - ego_x:118.81707940000001,ego_y:31.892585499999996
2025-04-07 14:48:58,951 - INFO - ego_x:118.81707940000001,ego_y:31.892585499999996
2025-04-07 14:48:58,952 - INFO - ego_x:118.81707940000001,ego_y:31.892585499999996
2025-04-07 14:48:58,952 - INFO - ego_x:118.81707940000001,ego_y:31.892585499999996
2025-04-07 14:48:58,959 - INFO - ego_x:118.81707940000001,ego_y:31.892585499999996
2025-04-07 14:48:58,959 - INFO - ego_x:118.81707940000001,ego_y:31.892585499999996
2025-04-07 14:48:58,969 - INFO - ego_x:118.81707940000001,ego_y:31.892585499999996
2025-04-07 14:48:58,970 - INFO - ego_x:118.81707940000001,ego_y:31.892585499999996
2025-04-07 14:48:58,970 - INFO - ego_x:118.81707940000001,ego_y:31.892585499999996
2025-04-07 14:48:58,979 - INFO - ego_x:118.81707940000001,ego_y:31.892585499999996
