2025-04-07 17:07:30,633 - INFO - Created a socket
2025-04-07 17:07:30,634 - INFO - Created a socket
2025-04-07 17:07:35,538 - INFO - ego_x:118.81698689999996,ego_y:31.892281699999984
2025-04-07 17:07:35,539 - INFO - ego_x:118.81698689999996,ego_y:31.892281699999984
2025-04-07 17:07:35,540 - INFO - trun angle: -161.1322368852192, filter angle: -10.742149125681282
2025-04-07 17:07:35,548 - INFO - ego_x:118.81698689999996,ego_y:31.892281699999984
2025-04-07 17:07:35,549 - INFO - ego_x:118.81698689999996,ego_y:31.892281699999984
2025-04-07 17:07:35,549 - INFO - ego_x:118.81698689999996,ego_y:31.892281699999984
2025-04-07 17:07:35,550 - INFO - trun angle: -161.1322368852192, filter angle: -20.768154976317142
2025-04-07 17:07:35,558 - INFO - ego_x:118.81698689999996,ego_y:31.892281699999984
2025-04-07 17:07:35,559 - INFO - ego_x:118.81698689999996,ego_y:31.892281699999984
2025-04-07 17:07:35,560 - INFO - trun angle: -161.1322368852192, filter angle: -30.125760436910618
2025-04-07 17:07:35,568 - INFO - ego_x:118.81698689999996,ego_y:31.892281699999984
2025-04-07 17:07:35,569 - INFO - ego_x:118.81698689999996,ego_y:31.892281699999984
2025-04-07 17:07:35,570 - INFO - ego_x:118.81698689999996,ego_y:31.892281699999984
2025-04-07 17:07:35,570 - INFO - trun angle: -161.1322368852192, filter angle: -38.85952553346453
2025-04-07 17:07:35,578 - INFO - ego_x:118.81698689999996,ego_y:31.892281699999984
2025-04-07 17:07:35,579 - INFO - ego_x:118.81698689999996,ego_y:31.892281699999984
2025-04-07 17:07:35,580 - INFO - trun angle: -161.1322368852192, filter angle: -47.0110396235815
2025-04-07 17:07:35,589 - INFO - ego_x:118.81698689999996,ego_y:31.892281699999984
2025-04-07 17:07:35,589 - INFO - ego_x:118.81698689999996,ego_y:31.892281699999984
2025-04-07 17:07:35,590 - INFO - ego_x:118.81698689999996,ego_y:31.892281699999984
2025-04-07 17:07:35,591 - INFO - trun angle: -161.1322368852192, filter angle: -54.61911944102402
2025-04-07 17:07:35,599 - INFO - ego_x:118.81698689999996,ego_y:31.892281699999984
2025-04-07 17:07:35,600 - INFO - ego_x:118.81698689999996,ego_y:31.892281699999984
2025-04-07 17:07:35,601 - INFO - trun angle: -161.1322368852192, filter angle: -61.71999393730369
2025-04-07 17:07:35,608 - INFO - ego_x:118.81698689999996,ego_y:31.892281699999984
