2025-04-07 15:31:47,914 - INFO - Created a socket
2025-04-07 15:31:47,915 - INFO - Created a socket
2025-04-07 15:31:47,953 - INFO - ego_x:118.81697639999999,ego_y:31.892227099999985
2025-04-07 15:31:47,953 - INFO - ego_x:118.81697639999999,ego_y:31.892227099999985
2025-04-07 15:31:47,957 - INFO - ego_x:118.81697639999999,ego_y:31.89222719999998
2025-04-07 15:31:47,957 - INFO - ego_x:118.81697639999999,ego_y:31.89222719999998
2025-04-07 15:31:47,959 - INFO - ego_x:118.81697639999999,ego_y:31.892227300000002
2025-04-07 15:31:47,969 - INFO - ego_x:118.81697639999999,ego_y:31.892227300000002
2025-04-07 15:31:47,979 - INFO - ego_x:118.81697639999999,ego_y:31.892227399999996
2025-04-07 15:31:47,992 - INFO - ego_x:118.81697639999999,ego_y:31.892227399999996
2025-04-07 15:31:47,999 - INFO - ego_x:118.81697639999999,ego_y:31.89222749999999
2025-04-07 15:31:48,009 - INFO - ego_x:118.81697639999999,ego_y:31.89222749999999
2025-04-07 15:31:48,019 - INFO - ego_x:118.81697639999999,ego_y:31.892227599999984
2025-04-07 15:31:48,029 - INFO - ego_x:118.81697639999999,ego_y:31.892227599999984
2025-04-07 15:31:48,042 - INFO - ego_x:118.81697639999999,ego_y:31.892227599999984
2025-04-07 15:31:48,049 - INFO - ego_x:118.81697639999999,ego_y:31.892227699999978
2025-04-07 15:31:48,059 - INFO - ego_x:118.81697639999999,ego_y:31.892227699999978
2025-04-07 15:31:48,069 - INFO - ego_x:118.81697639999999,ego_y:31.8922278
2025-04-07 15:31:48,079 - INFO - ego_x:118.81697639999999,ego_y:31.892227899999995
2025-04-07 15:31:48,092 - INFO - ego_x:118.81697639999999,ego_y:31.892227899999995
2025-04-07 15:31:48,099 - INFO - ego_x:118.81697639999999,ego_y:31.89222799999999
2025-04-07 15:31:48,109 - INFO - ego_x:118.81697639999999,ego_y:31.89222799999999
2025-04-07 15:31:48,119 - INFO - ego_x:118.81697639999999,ego_y:31.89222799999999
2025-04-07 15:31:48,129 - INFO - ego_x:118.81697639999999,ego_y:31.892228099999983
2025-04-07 15:31:48,145 - INFO - ego_x:118.81697639999999,ego_y:31.892228099999983
2025-04-07 15:31:48,150 - INFO - ego_x:118.81697639999999,ego_y:31.892228199999977
2025-04-07 15:31:48,159 - INFO - ego_x:118.81697639999999,ego_y:31.892228199999977
2025-04-07 15:31:48,169 - INFO - ego_x:118.81697639999999,ego_y:31.8922283
2025-04-07 15:31:48,179 - INFO - ego_x:118.81697639999999,ego_y:31.8922283
2025-04-07 15:31:48,193 - INFO - ego_x:118.81697639999999,ego_y:31.892228399999993
2025-04-07 15:31:48,199 - INFO - ego_x:118.81697639999999,ego_y:31.892228399999993
2025-04-07 15:31:48,209 - INFO - ego_x:118.81697639999999,ego_y:31.892228499999987
2025-04-07 15:31:48,219 - INFO - ego_x:118.81697639999999,ego_y:31.892228499999987
2025-04-07 15:31:48,229 - INFO - ego_x:118.81697639999999,ego_y:31.892228499999987
2025-04-07 15:31:48,247 - INFO - ego_x:118.81697639999999,ego_y:31.89222859999998
2025-04-07 15:31:48,250 - INFO - ego_x:118.81697639999999,ego_y:31.89222859999998
2025-04-07 15:31:48,260 - INFO - ego_x:118.81697639999999,ego_y:31.892228700000004
2025-04-07 15:31:48,274 - INFO - ego_x:118.81697639999999,ego_y:31.892228700000004
2025-04-07 15:31:48,279 - INFO - ego_x:118.81697639999999,ego_y:31.892228799999998
2025-04-07 15:31:48,296 - INFO - ego_x:118.81697639999999,ego_y:31.892228799999998
2025-04-07 15:31:48,299 - INFO - ego_x:118.81697639999999,ego_y:31.892228899999992
2025-04-07 15:31:48,309 - INFO - ego_x:118.81697639999999,ego_y:31.892228899999992
2025-04-07 15:31:48,319 - INFO - ego_x:118.81697639999999,ego_y:31.892228999999986
2025-04-07 15:31:48,329 - INFO - ego_x:118.81697639999999,ego_y:31.892228999999986
2025-04-07 15:31:48,346 - INFO - ego_x:118.81697639999999,ego_y:31.89222909999998
2025-04-07 15:31:48,351 - INFO - ego_x:118.81697639999999,ego_y:31.89222909999998
2025-04-07 15:31:48,359 - INFO - ego_x:118.81697639999999,ego_y:31.892229200000003
2025-04-07 15:31:48,369 - INFO - ego_x:118.81697639999999,ego_y:31.892229200000003
2025-04-07 15:31:48,379 - INFO - ego_x:118.81697639999999,ego_y:31.892229200000003
2025-04-07 15:31:48,394 - INFO - ego_x:118.81697639999999,ego_y:31.892229299999997
2025-04-07 15:31:48,399 - INFO - ego_x:118.81697639999999,ego_y:31.892229299999997
2025-04-07 15:31:48,409 - INFO - ego_x:118.81697650000001,ego_y:31.89222939999999
2025-04-07 15:31:48,419 - INFO - ego_x:118.81697650000001,ego_y:31.89222939999999
2025-04-07 15:31:48,429 - INFO - ego_x:118.81697650000001,ego_y:31.892229499999985
2025-04-07 15:31:48,444 - INFO - ego_x:118.81697650000001,ego_y:31.892229499999985
2025-04-07 15:31:48,451 - INFO - ego_x:118.81697650000001,ego_y:31.892229499999985
2025-04-07 15:31:48,460 - INFO - ego_x:118.81697650000001,ego_y:31.89222959999998
2025-04-07 15:31:48,474 - INFO - ego_x:118.81697650000001,ego_y:31.8922297
2025-04-07 15:31:48,479 - INFO - ego_x:118.81697650000001,ego_y:31.8922297
2025-04-07 15:31:48,495 - INFO - ego_x:118.81697650000001,ego_y:31.8922297
2025-04-07 15:31:48,499 - INFO - ego_x:118.81697650000001,ego_y:31.892229799999996
2025-04-07 15:31:48,509 - INFO - ego_x:118.81697650000001,ego_y:31.892229799999996
2025-04-07 15:31:48,519 - INFO - ego_x:118.81697650000001,ego_y:31.89222989999999
