2025-04-23 14:23:20,629 - INFO - Created a socket
2025-04-23 14:23:20,630 - INFO - Created a socket
2025-04-23 14:24:58,234 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:3
2025-04-23 14:24:58,307 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:3
2025-04-23 14:24:58,375 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:3
2025-04-23 14:24:58,441 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:3
2025-04-23 14:24:58,500 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:3
2025-04-23 14:24:58,564 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:3
2025-04-23 14:24:58,623 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:3
2025-04-23 14:24:58,687 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:3
2025-04-23 14:24:58,753 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:3
2025-04-23 14:24:58,813 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:3
2025-04-23 14:24:58,878 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:3
2025-04-23 14:24:58,945 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:3
2025-04-23 14:24:59,005 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:3
2025-04-23 14:24:59,072 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:3
2025-04-23 14:24:59,139 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:3
2025-04-23 14:24:59,198 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:3
2025-04-23 14:24:59,265 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:3
2025-04-23 14:24:59,325 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:3
2025-04-23 14:24:59,391 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:3
2025-04-23 14:24:59,457 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:3
2025-04-23 14:24:59,518 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:3
2025-04-23 14:24:59,583 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:3
2025-04-23 14:24:59,650 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:3
2025-04-23 14:24:59,801 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:3
2025-04-23 14:24:59,867 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:3
2025-04-23 14:24:59,931 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:3
2025-04-23 14:24:59,995 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:3
2025-04-23 14:25:00,063 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:3
2025-04-23 14:25:00,124 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:3
2025-04-23 14:25:00,193 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:3
2025-04-23 14:25:00,262 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:3
2025-04-23 14:25:00,322 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:3
2025-04-23 14:25:00,390 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:3
2025-04-23 14:25:00,457 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:3
2025-04-23 14:25:00,517 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:3
2025-04-23 14:25:00,583 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:3
2025-04-23 14:25:00,649 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:3
2025-04-23 14:25:00,709 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:3
2025-04-23 14:25:00,774 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:3
2025-04-23 14:25:00,842 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:3
2025-04-23 14:25:00,899 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:3
2025-04-23 14:25:00,965 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:3
