2025-04-23 14:34:33,428 - INFO - Created a socket
2025-04-23 14:34:33,430 - INFO - Created a socket
2025-04-23 14:34:40,950 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 14:34:41,165 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 14:34:41,259 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 14:34:41,339 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 14:34:41,436 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 14:34:41,506 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 14:34:41,573 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 14:34:41,640 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 14:34:41,708 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 14:34:41,776 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 14:34:41,836 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 14:34:41,905 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 14:34:41,967 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 14:34:42,034 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 14:34:42,102 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 14:34:42,164 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 14:34:42,233 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 14:34:42,309 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 14:34:42,381 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 14:34:42,441 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 14:34:42,509 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 14:34:42,576 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 14:34:42,634 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 14:34:42,783 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 14:34:42,848 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 14:34:42,916 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 14:34:42,981 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 14:34:43,040 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 14:34:43,107 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 14:34:43,169 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 14:34:43,234 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
