2025-04-23 15:15:18,739 - INFO - Created a socket
2025-04-23 15:15:18,741 - INFO - Created a socket
2025-04-23 15:15:19,508 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:19,632 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:19,731 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:19,848 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:19,936 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:20,028 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:20,131 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:20,213 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:20,300 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:20,388 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:20,486 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:20,620 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:20,734 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:20,832 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:20,931 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:21,013 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:21,087 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:21,166 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:21,264 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:21,347 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:21,412 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:21,481 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:21,552 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:21,754 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:21,834 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:21,911 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:21,991 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:22,070 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:22,173 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:22,267 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:22,422 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:22,567 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:22,694 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:22,830 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:22,978 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:23,135 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:23,298 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:23,422 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:23,522 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:23,623 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:23,723 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:23,824 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:23,944 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:24,122 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:24,294 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:24,418 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:24,498 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:24,570 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:24,642 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:24,714 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:24,787 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:24,852 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:24,929 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:25,059 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:25,202 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:25,319 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:25,446 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:25,550 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:25,673 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:25,762 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:25,932 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:26,118 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:26,315 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:26,397 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:26,531 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:26,712 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:26,777 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:26,842 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:26,990 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:27,056 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:27,121 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:27,185 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:27,250 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:27,314 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:27,379 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:27,443 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:27,507 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:27,571 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:27,636 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:27,700 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:27,764 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:27,829 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:27,893 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:27,957 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:28,023 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:28,088 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:28,153 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:28,217 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:28,282 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:28,346 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:28,410 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:28,475 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:28,539 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:28,597 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:28,662 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:28,727 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:28,784 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:28,848 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:28,914 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:28,971 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:29,036 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:29,094 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:29,159 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:29,223 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:29,282 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:29,348 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:29,413 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:29,472 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:29,536 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:29,595 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:29,659 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:29,722 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:29,779 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:29,925 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:29,988 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:30,051 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:30,115 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:30,171 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:30,233 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:30,291 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:30,354 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:30,418 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:30,475 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:30,539 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:30,597 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:30,662 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:30,726 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:30,785 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:30,851 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:30,914 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:30,972 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
2025-04-23 15:15:31,037 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:5
