2025-04-23 15:37:56,116 - INFO - Created a socket
2025-04-23 15:37:56,118 - INFO - Created a socket
2025-04-23 15:37:58,594 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:37:58,671 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:37:58,748 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:37:58,861 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:37:58,949 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:37:59,127 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:37:59,284 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:37:59,379 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:37:59,452 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:37:59,537 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:37:59,701 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:37:59,799 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:37:59,895 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:37:59,981 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:38:00,071 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:38:00,140 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:38:00,217 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:38:00,401 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:38:00,611 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:38:00,729 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:38:00,829 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:38:00,924 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:38:01,089 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:38:01,277 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:38:01,340 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:38:01,404 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:38:01,556 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:38:01,734 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:38:01,854 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:38:02,002 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:38:02,149 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:38:02,337 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:38:02,427 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:38:02,524 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:38:02,630 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:38:02,769 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:38:02,920 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:38:03,159 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:38:03,319 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:38:03,437 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:38:03,596 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:38:03,712 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:38:03,866 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:38:04,006 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:38:04,070 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:38:04,134 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:38:04,200 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:38:04,266 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:38:04,331 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:38:04,397 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:38:04,462 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:38:04,527 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:38:04,593 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:38:04,659 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:38:04,725 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:38:04,789 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:38:04,855 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:38:04,920 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:38:04,983 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:38:05,049 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:38:05,115 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:38:05,179 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:38:05,245 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:38:05,311 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:38:05,376 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:38:05,443 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:38:05,509 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:38:05,575 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:38:05,727 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:38:05,793 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:38:05,858 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:38:05,924 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:38:05,982 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:38:06,053 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
2025-04-23 15:38:06,119 - INFO - state.v: 2.7, nearest_index: (3,), min_diff_Index:7
