2025-04-23 16:27:43,446 - INFO - Created a socket
2025-04-23 16:27:43,450 - INFO - Created a socket
2025-04-23 16:27:45,218 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:27:45,417 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:27:45,549 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:27:45,806 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:27:45,921 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:27:46,139 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:27:46,230 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:27:46,316 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:27:46,445 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:27:46,524 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:27:46,594 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:27:46,666 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:27:46,747 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:27:46,836 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:27:46,944 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:27:47,030 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:27:47,142 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:27:47,211 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:27:47,281 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:27:47,369 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:27:47,564 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:27:47,855 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:27:48,249 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:27:48,723 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:27:48,914 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:27:49,122 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:27:49,392 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:27:49,554 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:27:49,684 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:27:49,783 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:27:49,888 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:27:50,001 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:27:50,152 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:27:50,301 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:27:50,437 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:27:50,579 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:27:50,782 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:27:50,886 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:27:50,953 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:27:51,022 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:27:51,091 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:27:51,158 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:27:51,224 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
