2025-04-07 14:38:03,176 - INFO - Created a socket
2025-04-07 14:38:03,176 - INFO - Created a socket
2025-04-07 14:38:03,229 - INFO - ego_x:118.81695669999999,ego_y:31.892434199999997
2025-04-07 14:38:03,229 - INFO - ego_x:118.81695669999999,ego_y:31.892434199999997
2025-04-07 14:38:03,298 - INFO - ego_x:118.81695669999999,ego_y:31.892434199999997
2025-04-07 14:38:03,298 - INFO - ego_x:118.81695669999999,ego_y:31.892434199999997
2025-04-07 14:38:03,298 - INFO - ego_x:118.81695669999999,ego_y:31.892434199999997
2025-04-07 14:38:03,403 - INFO - ego_x:118.81695669999999,ego_y:31.892434199999997
2025-04-07 14:38:03,404 - INFO - ego_x:118.81695669999999,ego_y:31.892434199999997
2025-04-07 14:38:03,502 - INFO - ego_x:118.81695669999999,ego_y:31.892434199999997
2025-04-07 14:38:03,503 - INFO - ego_x:118.81695669999999,ego_y:31.892434199999997
2025-04-07 14:38:03,504 - INFO - ego_x:118.81695669999999,ego_y:31.892434199999997
2025-04-07 14:38:03,611 - INFO - ego_x:118.81695669999999,ego_y:31.892434199999997
2025-04-07 14:38:03,611 - INFO - ego_x:118.81695669999999,ego_y:31.892434199999997
2025-04-07 14:38:03,713 - INFO - ego_x:118.81695669999999,ego_y:31.892434199999997
2025-04-07 14:38:03,713 - INFO - ego_x:118.81695669999999,ego_y:31.892434199999997
2025-04-07 14:38:03,714 - INFO - ego_x:118.81695669999999,ego_y:31.892434199999997
2025-04-07 14:38:03,810 - INFO - ego_x:118.81695669999999,ego_y:31.892434199999997
2025-04-07 14:38:03,810 - INFO - ego_x:118.81695669999999,ego_y:31.892434199999997
2025-04-07 14:38:03,906 - INFO - ego_x:118.81695669999999,ego_y:31.892434199999997
2025-04-07 14:38:03,907 - INFO - ego_x:118.81695669999999,ego_y:31.892434199999997
2025-04-07 14:38:03,908 - INFO - ego_x:118.81695669999999,ego_y:31.892434199999997
2025-04-07 14:38:04,005 - INFO - ego_x:118.81695669999999,ego_y:31.892434199999997
2025-04-07 14:38:04,006 - INFO - ego_x:118.81695669999999,ego_y:31.892434199999997
2025-04-07 14:38:04,104 - INFO - ego_x:118.81695669999999,ego_y:31.892434199999997
2025-04-07 14:38:04,105 - INFO - ego_x:118.81695669999999,ego_y:31.892434199999997
2025-04-07 14:38:04,105 - INFO - ego_x:118.81695669999999,ego_y:31.892434199999997
2025-04-07 14:38:04,197 - INFO - ego_x:118.81695669999999,ego_y:31.892434199999997
2025-04-07 14:38:04,198 - INFO - ego_x:118.81695669999999,ego_y:31.892434199999997
2025-04-07 14:38:04,307 - INFO - ego_x:118.81695669999999,ego_y:31.892434199999997
2025-04-07 14:38:04,307 - INFO - ego_x:118.81695669999999,ego_y:31.892434199999997
2025-04-07 14:38:04,308 - INFO - ego_x:118.81695669999999,ego_y:31.892434199999997
2025-04-07 14:38:04,396 - INFO - ego_x:118.81695669999999,ego_y:31.892434199999997
2025-04-07 14:38:04,397 - INFO - ego_x:118.81695669999999,ego_y:31.892434199999997
2025-04-07 14:38:04,503 - INFO - ego_x:118.81695669999999,ego_y:31.892434199999997
2025-04-07 14:38:04,504 - INFO - ego_x:118.81695669999999,ego_y:31.892434199999997
2025-04-07 14:38:04,505 - INFO - ego_x:118.81695669999999,ego_y:31.892434199999997
2025-04-07 14:38:04,604 - INFO - ego_x:118.81695669999999,ego_y:31.892434199999997
2025-04-07 14:38:04,605 - INFO - ego_x:118.81695669999999,ego_y:31.892434199999997
2025-04-07 14:38:04,706 - INFO - ego_x:118.81695669999999,ego_y:31.892434199999997
2025-04-07 14:38:04,707 - INFO - ego_x:118.81695669999999,ego_y:31.892434199999997
2025-04-07 14:38:04,708 - INFO - ego_x:118.81695669999999,ego_y:31.892434199999997
2025-04-07 14:38:04,804 - INFO - ego_x:118.81695669999999,ego_y:31.892434199999997
2025-04-07 14:38:04,805 - INFO - ego_x:118.81695669999999,ego_y:31.892434199999997
2025-04-07 14:38:04,905 - INFO - ego_x:118.81695669999999,ego_y:31.892434199999997
2025-04-07 14:38:04,907 - INFO - ego_x:118.81695669999999,ego_y:31.892434199999997
2025-04-07 14:38:04,908 - INFO - ego_x:118.81695669999999,ego_y:31.892434199999997
2025-04-07 14:38:05,005 - INFO - ego_x:118.81695669999999,ego_y:31.892434199999997
2025-04-07 14:38:05,006 - INFO - ego_x:118.81695669999999,ego_y:31.892434199999997
2025-04-07 14:38:05,104 - INFO - ego_x:118.81695669999999,ego_y:31.892434199999997
