2025-04-07 10:41:43,386 - INFO - Created a socket
2025-04-07 10:41:43,387 - INFO - Created a socket
2025-04-07 10:41:43,424 - INFO - ego_x:118.81699229999998,ego_y:31.892303099999992
2025-04-07 10:41:43,425 - INFO - ego_x:118.81699229999998,ego_y:31.892303099999992
2025-04-07 10:41:43,591 - INFO - ego_x:118.81699229999998,ego_y:31.892303099999992
2025-04-07 10:41:43,591 - INFO - ego_x:118.81699229999998,ego_y:31.892303099999992
2025-04-07 10:41:43,592 - INFO - ego_x:118.81699229999998,ego_y:31.892303099999992
2025-04-07 10:41:43,755 - INFO - ego_x:118.81699229999998,ego_y:31.892303099999992
2025-04-07 10:41:43,755 - INFO - ego_x:118.81699229999998,ego_y:31.892303099999992
2025-04-07 10:41:43,920 - INFO - ego_x:118.81699229999998,ego_y:31.892303099999992
2025-04-07 10:41:43,921 - INFO - ego_x:118.81699229999998,ego_y:31.892303099999992
2025-04-07 10:41:43,921 - INFO - ego_x:118.81699229999998,ego_y:31.892303099999992
2025-04-07 10:41:44,066 - INFO - ego_x:118.81699229999998,ego_y:31.892303099999992
2025-04-07 10:41:44,067 - INFO - ego_x:118.81699229999998,ego_y:31.892303099999992
2025-04-07 10:41:44,219 - INFO - ego_x:118.81699229999998,ego_y:31.892303099999992
2025-04-07 10:41:44,220 - INFO - ego_x:118.81699229999998,ego_y:31.892303099999992
2025-04-07 10:41:44,220 - INFO - ego_x:118.81699229999998,ego_y:31.892303099999992
2025-04-07 10:41:44,386 - INFO - ego_x:118.81699229999998,ego_y:31.892303099999992
2025-04-07 10:41:44,386 - INFO - ego_x:118.81699229999998,ego_y:31.892303099999992
2025-04-07 10:41:44,542 - INFO - ego_x:118.81699229999998,ego_y:31.892303099999992
2025-04-07 10:41:44,543 - INFO - ego_x:118.81699229999998,ego_y:31.892303099999992
2025-04-07 10:41:44,544 - INFO - ego_x:118.81699229999998,ego_y:31.892303099999992
2025-04-07 10:41:44,711 - INFO - ego_x:118.81699229999998,ego_y:31.892303099999992
2025-04-07 10:41:44,712 - INFO - ego_x:118.81699229999998,ego_y:31.892303099999992
2025-04-07 10:41:44,878 - INFO - ego_x:118.81699229999998,ego_y:31.892303099999992
2025-04-07 10:41:44,879 - INFO - ego_x:118.81699229999998,ego_y:31.892303099999992
2025-04-07 10:41:44,879 - INFO - ego_x:118.81699229999998,ego_y:31.892303099999992
2025-04-07 10:41:45,183 - INFO - ego_x:118.81699229999998,ego_y:31.892303099999992
2025-04-07 10:41:45,184 - INFO - ego_x:118.81699229999998,ego_y:31.892303099999992
2025-04-07 10:41:45,336 - INFO - ego_x:118.81699229999998,ego_y:31.892303099999992
2025-04-07 10:41:45,338 - INFO - ego_x:118.81699229999998,ego_y:31.892303099999992
