2025-04-07 16:41:04,560 - INFO - Created a socket
2025-04-07 16:41:04,561 - INFO - Created a socket
2025-04-07 16:41:04,601 - INFO - ego_x:118.81695099999996,ego_y:31.89229469999998
2025-04-07 16:41:04,601 - INFO - ego_x:118.81695099999996,ego_y:31.89229469999998
2025-04-07 16:41:04,729 - INFO - ego_x:118.81695099999996,ego_y:31.89229469999998
2025-04-07 16:41:04,730 - INFO - ego_x:118.81695099999996,ego_y:31.89229469999998
2025-04-07 16:41:04,730 - INFO - ego_x:118.81695099999996,ego_y:31.89229469999998
2025-04-07 16:41:04,904 - INFO - ego_x:118.81695099999996,ego_y:31.89229469999998
2025-04-07 16:41:04,905 - INFO - ego_x:118.81695099999996,ego_y:31.89229469999998
2025-04-07 16:41:05,198 - INFO - ego_x:118.81695099999996,ego_y:31.89229469999998
2025-04-07 16:41:05,198 - INFO - ego_x:118.81695099999996,ego_y:31.89229469999998
2025-04-07 16:41:05,199 - INFO - ego_x:118.81695099999996,ego_y:31.89229469999998
2025-04-07 16:41:05,338 - INFO - ego_x:118.81695099999996,ego_y:31.89229469999998
2025-04-07 16:41:05,338 - INFO - ego_x:118.81695099999996,ego_y:31.89229469999998
2025-04-07 16:41:05,485 - INFO - ego_x:118.81695099999996,ego_y:31.89229469999998
2025-04-07 16:41:05,486 - INFO - ego_x:118.81695099999996,ego_y:31.89229469999998
2025-04-07 16:41:05,486 - INFO - ego_x:118.81695099999996,ego_y:31.89229469999998
2025-04-07 16:41:05,641 - INFO - ego_x:118.81695099999996,ego_y:31.89229469999998
2025-04-07 16:41:05,642 - INFO - ego_x:118.81695099999996,ego_y:31.89229469999998
2025-04-07 16:41:05,779 - INFO - ego_x:118.81695099999996,ego_y:31.89229469999998
2025-04-07 16:41:05,780 - INFO - ego_x:118.81695099999996,ego_y:31.89229469999998
2025-04-07 16:41:05,780 - INFO - ego_x:118.81695099999996,ego_y:31.89229469999998
2025-04-07 16:41:05,915 - INFO - ego_x:118.81695099999996,ego_y:31.89229469999998
2025-04-07 16:41:05,916 - INFO - ego_x:118.81695099999996,ego_y:31.89229469999998
2025-04-07 16:41:06,064 - INFO - ego_x:118.81695099999996,ego_y:31.89229469999998
2025-04-07 16:41:06,065 - INFO - ego_x:118.81695099999996,ego_y:31.89229469999998
2025-04-07 16:41:06,066 - INFO - ego_x:118.81695099999996,ego_y:31.89229469999998
2025-04-07 16:41:06,215 - INFO - ego_x:118.81695099999996,ego_y:31.89229469999998
2025-04-07 16:41:06,216 - INFO - ego_x:118.81695099999996,ego_y:31.89229469999998
2025-04-07 16:41:06,358 - INFO - ego_x:118.81695099999996,ego_y:31.89229469999998
2025-04-07 16:41:06,359 - INFO - ego_x:118.81695099999996,ego_y:31.89229469999998
2025-04-07 16:41:06,360 - INFO - ego_x:118.81695099999996,ego_y:31.89229469999998
2025-04-07 16:41:06,494 - INFO - ego_x:118.81695099999996,ego_y:31.89229469999998
2025-04-07 16:41:06,495 - INFO - ego_x:118.81695099999996,ego_y:31.89229469999998
2025-04-07 16:41:06,629 - INFO - ego_x:118.81695099999996,ego_y:31.89229469999998
2025-04-07 16:41:06,631 - INFO - ego_x:118.81695099999996,ego_y:31.89229469999998
2025-04-07 16:41:06,631 - INFO - ego_x:118.81695099999996,ego_y:31.89229469999998
2025-04-07 16:41:06,787 - INFO - ego_x:118.81695099999996,ego_y:31.89229469999998
2025-04-07 16:41:06,788 - INFO - ego_x:118.81695099999996,ego_y:31.89229469999998
2025-04-07 16:41:06,962 - INFO - ego_x:118.81695099999996,ego_y:31.89229469999998
2025-04-07 16:41:06,963 - INFO - ego_x:118.81695099999996,ego_y:31.89229469999998
2025-04-07 16:41:06,963 - INFO - ego_x:118.81695099999996,ego_y:31.89229469999998
2025-04-07 16:41:07,130 - INFO - ego_x:118.81695099999996,ego_y:31.89229469999998
2025-04-07 16:41:07,131 - INFO - ego_x:118.81695099999996,ego_y:31.89229469999998
2025-04-07 16:41:07,284 - INFO - ego_x:118.81695099999996,ego_y:31.89229469999998
2025-04-07 16:41:07,284 - INFO - ego_x:118.81695099999996,ego_y:31.89229469999998
2025-04-07 16:41:07,439 - INFO - ego_x:118.81695099999996,ego_y:31.89229469999998
2025-04-07 16:41:07,440 - INFO - ego_x:118.81695099999996,ego_y:31.89229469999998
2025-04-07 16:41:07,593 - INFO - ego_x:118.81695099999996,ego_y:31.89229469999998
2025-04-07 16:41:07,594 - INFO - ego_x:118.81695099999996,ego_y:31.89229469999998
2025-04-07 16:41:07,740 - INFO - ego_x:118.81695099999996,ego_y:31.89229469999998
2025-04-07 16:41:07,740 - INFO - ego_x:118.81695099999996,ego_y:31.89229469999998
2025-04-07 16:41:07,887 - INFO - ego_x:118.81695099999996,ego_y:31.89229469999998
2025-04-07 16:41:07,889 - INFO - ego_x:118.81695099999996,ego_y:31.89229469999998
2025-04-07 16:41:08,030 - INFO - ego_x:118.81695099999996,ego_y:31.89229469999998
2025-04-07 16:41:08,031 - INFO - ego_x:118.81695099999996,ego_y:31.89229469999998
2025-04-07 16:41:08,170 - INFO - ego_x:118.81695099999996,ego_y:31.89229469999998
2025-04-07 16:41:08,171 - INFO - ego_x:118.81695099999996,ego_y:31.89229469999998
2025-04-07 16:41:08,319 - INFO - ego_x:118.81695099999996,ego_y:31.89229469999998
2025-04-07 16:41:08,320 - INFO - ego_x:118.81695099999996,ego_y:31.89229469999998
2025-04-07 16:41:08,700 - INFO - ego_x:118.81695099999996,ego_y:31.89229469999998
2025-04-07 16:41:08,701 - INFO - ego_x:118.81695099999996,ego_y:31.89229469999998
2025-04-07 16:41:08,842 - INFO - ego_x:118.81695099999996,ego_y:31.89229469999998
