2025-04-07 16:26:45,825 - INFO - Created a socket
2025-04-07 16:26:45,826 - INFO - Created a socket
2025-04-07 16:26:45,884 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:45,885 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:45,885 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:45,889 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:45,889 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:45,979 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:45,981 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:45,982 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:46,040 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:46,041 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:46,093 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:46,094 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:46,095 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:46,209 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:46,210 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:46,300 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:46,301 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:46,302 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:46,380 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:46,381 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:46,384 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:46,386 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:46,386 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:46,479 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:46,480 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:46,532 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:46,533 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:46,533 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:46,587 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:46,588 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:46,693 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:46,694 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:46,695 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:46,722 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:46,723 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:46,832 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:46,833 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:46,834 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:46,887 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:46,887 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:46,928 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:46,929 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:46,930 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:47,019 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:47,020 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:47,031 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:47,032 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:47,032 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:47,108 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:47,109 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:47,181 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:47,182 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:47,213 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:47,214 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:47,214 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:47,320 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:47,320 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:47,323 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:47,323 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:47,412 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:47,413 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:47,465 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:47,466 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:47,498 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:47,498 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:47,579 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:47,579 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:47,612 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:47,613 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:47,669 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:47,670 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:47,755 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:47,756 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:47,778 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:47,778 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:47,778 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:47,902 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:47,903 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
2025-04-07 16:26:47,915 - INFO - ego_x:118.81693239999998,ego_y:31.892826999999983
