2025-04-17 17:37:05,366 - INFO - Created a socket
2025-04-17 17:37:05,368 - INFO - Created a socket
2025-04-17 17:37:10,062 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-17 17:37:10,285 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-17 17:37:10,405 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-17 17:37:10,541 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-17 17:37:10,640 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-17 17:37:10,717 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-17 17:37:10,785 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-17 17:37:10,858 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-17 17:37:10,927 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-17 17:37:11,014 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-17 17:37:11,074 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-17 17:37:11,166 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-17 17:37:11,238 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-17 17:37:11,303 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-17 17:37:11,399 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-17 17:37:11,475 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-17 17:37:11,555 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-17 17:37:11,619 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-17 17:37:11,726 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-17 17:37:11,804 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-17 17:37:11,882 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-17 17:37:11,985 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-17 17:37:12,156 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-17 17:37:12,302 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-17 17:37:12,365 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-17 17:37:12,427 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-17 17:37:12,486 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-17 17:37:12,551 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-17 17:37:12,645 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-17 17:37:12,781 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-17 17:37:12,864 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-17 17:37:12,930 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-17 17:37:13,010 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-17 17:37:13,123 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-17 17:37:13,237 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-17 17:37:13,302 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-17 17:37:13,366 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-17 17:37:13,423 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-17 17:37:13,487 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-17 17:37:13,551 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-17 17:37:13,609 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-17 17:37:13,675 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-17 17:37:13,733 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-17 17:37:13,800 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-17 17:37:13,865 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-17 17:37:13,924 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-17 17:37:13,989 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-17 17:37:14,055 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-17 17:37:14,115 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-17 17:37:14,181 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-17 17:37:14,240 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-17 17:37:14,304 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-17 17:37:14,369 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-17 17:37:14,428 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-17 17:37:14,493 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-17 17:37:14,558 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-17 17:37:14,615 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
