2025-04-07 16:12:15,110 - INFO - Created a socket
2025-04-07 16:12:15,111 - INFO - Created a socket
2025-04-07 16:12:15,174 - INFO - ego_x:118.81693289999998,ego_y:31.89280789999998
2025-04-07 16:12:15,174 - INFO - ego_x:118.81693289999998,ego_y:31.89280789999998
2025-04-07 16:12:15,302 - INFO - ego_x:118.81693289999998,ego_y:31.89280789999998
2025-04-07 16:12:15,302 - INFO - ego_x:118.81693289999998,ego_y:31.89280789999998
2025-04-07 16:12:15,303 - INFO - ego_x:118.81693289999998,ego_y:31.89280789999998
2025-04-07 16:12:15,428 - INFO - ego_x:118.81693289999998,ego_y:31.89280789999998
2025-04-07 16:12:15,428 - INFO - ego_x:118.81693289999998,ego_y:31.89280789999998
2025-04-07 16:12:15,552 - INFO - ego_x:118.81693289999998,ego_y:31.89280789999998
2025-04-07 16:12:15,553 - INFO - ego_x:118.81693289999998,ego_y:31.89280789999998
2025-04-07 16:12:15,553 - INFO - ego_x:118.81693289999998,ego_y:31.89280789999998
2025-04-07 16:12:15,680 - INFO - ego_x:118.81693289999998,ego_y:31.89280789999998
2025-04-07 16:12:15,681 - INFO - ego_x:118.81693289999998,ego_y:31.89280789999998
2025-04-07 16:12:15,812 - INFO - ego_x:118.81693289999998,ego_y:31.89280789999998
2025-04-07 16:12:15,812 - INFO - ego_x:118.81693289999998,ego_y:31.89280789999998
2025-04-07 16:12:15,813 - INFO - ego_x:118.81693289999998,ego_y:31.89280789999998
2025-04-07 16:12:15,963 - INFO - ego_x:118.81693289999998,ego_y:31.89280789999998
2025-04-07 16:12:15,964 - INFO - ego_x:118.81693289999998,ego_y:31.89280789999998
2025-04-07 16:12:16,090 - INFO - ego_x:118.81693289999998,ego_y:31.89280789999998
2025-04-07 16:12:16,090 - INFO - ego_x:118.81693289999998,ego_y:31.89280789999998
2025-04-07 16:12:16,091 - INFO - ego_x:118.81693289999998,ego_y:31.89280789999998
2025-04-07 16:12:16,225 - INFO - ego_x:118.81693289999998,ego_y:31.89280789999998
2025-04-07 16:12:16,226 - INFO - ego_x:118.81693289999998,ego_y:31.89280789999998
2025-04-07 16:12:16,350 - INFO - ego_x:118.81693289999998,ego_y:31.89280789999998
2025-04-07 16:12:16,351 - INFO - ego_x:118.81693289999998,ego_y:31.89280789999998
2025-04-07 16:12:16,352 - INFO - ego_x:118.81693289999998,ego_y:31.89280789999998
2025-04-07 16:12:16,478 - INFO - ego_x:118.81693289999998,ego_y:31.89280789999998
2025-04-07 16:12:16,478 - INFO - ego_x:118.81693289999998,ego_y:31.89280789999998
2025-04-07 16:12:16,604 - INFO - ego_x:118.81693289999998,ego_y:31.89280789999998
2025-04-07 16:12:16,605 - INFO - ego_x:118.81693289999998,ego_y:31.89280789999998
2025-04-07 16:12:16,605 - INFO - ego_x:118.81693289999998,ego_y:31.89280789999998
2025-04-07 16:12:16,766 - INFO - ego_x:118.81693289999998,ego_y:31.89280789999998
2025-04-07 16:12:16,767 - INFO - ego_x:118.81693289999998,ego_y:31.89280789999998
2025-04-07 16:12:16,966 - INFO - ego_x:118.81693289999998,ego_y:31.89280789999998
