2025-04-07 10:42:38,938 - INFO - Created a socket
2025-04-07 10:42:38,939 - INFO - Created a socket
2025-04-07 10:42:40,682 - INFO - ego_x:118.81699229999998,ego_y:31.892303099999992
2025-04-07 10:42:40,683 - INFO - ego_x:118.81699229999998,ego_y:31.892303099999992
2025-04-07 10:42:40,845 - INFO - ego_x:118.81699229999998,ego_y:31.892303099999992
2025-04-07 10:42:40,845 - INFO - ego_x:118.81699229999998,ego_y:31.892303099999992
2025-04-07 10:42:40,846 - INFO - ego_x:118.81699229999998,ego_y:31.892303099999992
2025-04-07 10:42:40,995 - INFO - ego_x:118.81699229999998,ego_y:31.892303099999992
2025-04-07 10:42:40,995 - INFO - ego_x:118.81699229999998,ego_y:31.892303099999992
2025-04-07 10:42:41,156 - INFO - ego_x:118.81699229999998,ego_y:31.892303099999992
2025-04-07 10:42:41,157 - INFO - ego_x:118.81699229999998,ego_y:31.892303099999992
2025-04-07 10:42:41,158 - INFO - ego_x:118.81699229999998,ego_y:31.892303099999992
2025-04-07 10:42:41,311 - INFO - ego_x:118.81699229999998,ego_y:31.892303099999992
2025-04-07 10:42:41,311 - INFO - ego_x:118.81699229999998,ego_y:31.892303099999992
2025-04-07 10:42:41,473 - INFO - ego_x:118.81699229999998,ego_y:31.892303099999992
2025-04-07 10:42:41,474 - INFO - ego_x:118.81699229999998,ego_y:31.892303099999992
2025-04-07 10:42:41,475 - INFO - ego_x:118.81699229999998,ego_y:31.892303099999992
2025-04-07 10:42:41,626 - INFO - ego_x:118.81699229999998,ego_y:31.892303099999992
2025-04-07 10:42:41,627 - INFO - ego_x:118.81699229999998,ego_y:31.892303099999992
2025-04-07 10:42:41,796 - INFO - ego_x:118.81699229999998,ego_y:31.892303099999992
2025-04-07 10:42:41,797 - INFO - ego_x:118.81699229999998,ego_y:31.892303099999992
2025-04-07 10:42:41,797 - INFO - ego_x:118.81699229999998,ego_y:31.892303099999992
2025-04-07 10:42:41,944 - INFO - ego_x:118.81699229999998,ego_y:31.892303099999992
2025-04-07 10:42:41,945 - INFO - ego_x:118.81699229999998,ego_y:31.892303099999992
2025-04-07 10:42:42,105 - INFO - ego_x:118.81699229999998,ego_y:31.892303099999992
2025-04-07 10:42:42,106 - INFO - ego_x:118.81699229999998,ego_y:31.892303099999992
2025-04-07 10:42:42,107 - INFO - ego_x:118.81699229999998,ego_y:31.892303099999992
2025-04-07 10:42:42,251 - INFO - ego_x:118.81699229999998,ego_y:31.892303099999992
2025-04-07 10:42:42,252 - INFO - ego_x:118.81699229999998,ego_y:31.892303099999992
2025-04-07 10:42:42,409 - INFO - ego_x:118.81699229999998,ego_y:31.892303099999992
2025-04-07 10:42:42,411 - INFO - ego_x:118.81699229999998,ego_y:31.892303099999992
2025-04-07 10:42:42,412 - INFO - ego_x:118.81699229999998,ego_y:31.892303099999992
2025-04-07 10:42:42,559 - INFO - ego_x:118.81699229999998,ego_y:31.892303099999992
2025-04-07 10:42:42,560 - INFO - ego_x:118.81699229999998,ego_y:31.892303099999992
2025-04-07 10:42:42,717 - INFO - ego_x:118.81699229999998,ego_y:31.892303099999992
2025-04-07 10:42:42,718 - INFO - ego_x:118.81699229999998,ego_y:31.892303099999992
2025-04-07 10:42:42,718 - INFO - ego_x:118.81699229999998,ego_y:31.892303099999992
2025-04-07 10:42:42,880 - INFO - ego_x:118.81699229999998,ego_y:31.892303099999992
