2025-04-23 16:15:02,574 - INFO - Created a socket
2025-04-23 16:15:02,576 - INFO - Created a socket
2025-04-23 16:15:46,989 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:15:47,053 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:15:47,129 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:15:47,195 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:15:47,253 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:15:47,318 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:15:47,384 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:15:47,443 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:15:47,508 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:15:47,568 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:15:47,633 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:15:47,698 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:15:47,756 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:15:47,822 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:15:47,890 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:15:47,949 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:15:48,018 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:15:48,086 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:15:48,151 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:15:48,217 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:15:48,285 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:15:48,345 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:15:48,411 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:15:48,557 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:15:48,621 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:15:48,689 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:15:48,754 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:15:48,820 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:15:48,887 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:15:48,945 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:15:49,011 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:15:49,075 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:15:49,132 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:15:49,196 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:15:49,255 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:15:49,323 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:15:49,388 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:15:49,447 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:15:49,513 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:15:49,573 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:15:49,638 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:15:49,706 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:15:49,767 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:15:49,833 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:15:49,901 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:15:49,959 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:15:50,026 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:15:50,093 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:15:50,153 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:15:50,221 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:15:50,290 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:15:50,350 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:15:50,417 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:15:50,487 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:15:50,548 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:15:50,615 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:15:50,680 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:15:50,741 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:15:50,809 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:15:50,870 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:15:50,938 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:15:51,003 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:15:51,062 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:15:51,129 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:15:51,195 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:15:51,256 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
2025-04-23 16:15:51,323 - INFO - state.v: 2.7, nearest_index: (0,), min_diff_Index:4
